Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
12-05-2022 @ 13:31:32,Right,(311.7704916000366:1255.568618774414:1.3408638643852555e-08),(352.5858807563782:1125.2104568481445:-0.05472665652632713),(338.4991979598999:993.1871795654297:-0.0815117284655571),(294.76256132125854:891.2897300720215:-0.10886383056640625),(269.9226236343384:804.9709510803223:-0.13795489072799683),(194.1887354850769:928.6186981201172:-0.018767647445201874),(123.05015534162521:825.8945846557617:-0.04885898903012276),(71.54069423675537:761.432991027832:-0.07689322531223297),(24.40146893262863:708.028450012207:-0.09736663103103638),(123.95989090204239:967.8109359741211:-0.02122258022427559),(37.41584211587906:868.5320091247559:-0.04722177982330322),(-16.40630006790161:809.6901512145996:-0.08136997371912003),(-61.106101870536804:763.4094429016113:-0.1074570044875145),(73.74582409858704:1024.0861129760742:-0.03318347781896591),(-26.538419723510742:951.5823554992676:-0.064554862678051),(-89.83140170574188:914.0970039367676:-0.09809445589780807),(-138.39392244815826:886.2430000305176:-0.12129806727170944),(40.48144608736038:1096.2203979492188:-0.0530533492565155),(-57.29214549064636:1054.551658630371:-0.07992932945489883),(-114.40110146999359:1034.392204284668:-0.10208936035633087),(-160.56289494037628:1017.4140930175781:-0.11866528540849686)
12-05-2022 @ 13:31:32,Left,(929.0652966499329:1322.413215637207:-9.93359883239009e-09),(798.0319619178772:1295.749855041504:0.02882910892367363),(708.065779209137:1217.6977157592773:0.03189730644226074),(649.8173403739929:1151.4200592041016:0.01773955300450325),(589.3793821334839:1101.0088348388672:0.0006928100483492017),(723.9450573921204:1049.7558975219727:0.05441724881529808),(665.9080839157104:950.4392051696777:0.03046713024377823),(610.9663581848145:904.8722076416016:0.0066156876273453236),(560.6845307350159:869.4522857666016:-0.013611000962555408),(758.8118004798889:1026.7508697509766:0.005786548834294081),(717.8284621238708:893.4871101379395:-0.020032372325658798),(669.2846417427063:812.1051406860352:-0.05482444167137146),(620.7560777664185:742.3958587646484:-0.08348607271909714),(804.5898985862732:1028.301887512207:-0.04708416387438774),(774.546947479248:893.0067443847656:-0.07485061883926392),(735.40931224823:811.4399528503418:-0.10194405913352966),(693.2261896133423:740.5828285217285:-0.12368898093700409),(858.7547707557678:1051.929817199707:-0.1015082597732544),(851.2932300567627:948.6215972900391:-0.13145458698272705),(827.0332288742065:878.8542366027832:-0.15096159279346466),(797.6365184783936:814.8239135742188:-0.16649095714092255)
12-05-2022 @ 13:31:32,Right,(301.4499843120575:1222.8767395019531:9.028514824649392e-09),(350.75501561164856:1102.0191192626953:-0.05704043433070183),(340.94627380371094:978.2564163208008:-0.0845184326171875),(299.1992783546448:884.5217514038086:-0.11171338707208633),(275.4850959777832:804.7017288208008:-0.14126919209957123),(205.9836906194687:912.8124618530273:-0.023434342816472054),(142.16423392295837:811.9155120849609:-0.053887397050857544),(96.56737804412842:749.3001365661621:-0.08104312419891357),(53.71168613433838:698.5845565795898:-0.1005697175860405),(136.86569094657898:948.2986450195312:-0.023972496390342712),(56.98909342288971:848.7753868103027:-0.049352120608091354),(7.988514304161072:790.5850982666016:-0.08318250626325607),(-34.04516637325287:742.9054641723633:-0.10889194905757904),(85.6327360868454:999.45556640625:-0.03410239890217781),(0.3397446870803833:916.4120864868164:-0.06562704592943192),(-55.24495482444763:866.4846038818359:-0.10245607048273087),(-98.4223347902298:827.248420715332:-0.1278165876865387),(48.26111823320389:1066.5081024169922:-0.05168871954083443),(-33.09482753276825:1012.5489807128906:-0.07873594760894775),(-82.32000410556793:982.9059219360352:-0.1029420867562294),(-121.52555286884308:957.3532104492188:-0.12130188941955566)
12-05-2022 @ 13:31:32,Left,(872.4344229698181:1259.0216445922852:-1.2312705521821954e-08),(747.9119038581848:1239.0866088867188:0.02315072901546955),(660.7567620277405:1166.7198944091797:0.023972371593117714),(603.167245388031:1102.8207778930664:0.0074552567675709724),(540.3032612800598:1055.207176208496:-0.012401660904288292),(676.8625688552856:1003.3197784423828:0.05860024690628052),(617.4182724952698:907.6262283325195:0.03724786266684532),(570.4544878005981:855.2650451660156:0.01378378365188837),(527.8400337696075:813.5529327392578:-0.006495642475783825),(713.310763835907:978.1779098510742:0.011427778750658035),(671.5409803390503:845.7887649536133:-0.010885036550462246),(630.723466873169:765.7559967041016:-0.04405581206083298),(593.8293600082397:701.539478302002:-0.07145726680755615),(756.3561630249023:976.2610244750977:-0.04136131331324577),(726.0917043685913:842.8023147583008:-0.06650020182132721),(690.1982116699219:761.9229698181152:-0.09367929399013519),(655.5340504646301:693.9747619628906:-0.11574401706457138),(808.4228610992432:995.2647399902344:-0.09665928781032562),(803.9091539382935:887.6030731201172:-0.1244121640920639),(782.9836106300354:817.5683212280273:-0.1435694545507431),(759.2327356338501:754.9716567993164:-0.1590539813041687)
12-05-2022 @ 13:31:32,Right,(300.04095554351807:1200.4229736328125:6.8278338538618755e-09),(353.5389232635498:1087.6383590698242:-0.056326691061258316),(349.86969351768494:966.0108947753906:-0.08598103374242783),(309.20204043388367:874.6432685852051:-0.1151420921087265),(286.13049387931824:796.5883255004883:-0.14750106632709503),(226.91150307655334:905.4314231872559:-0.03282908722758293),(168.26808750629425:805.2767372131348:-0.0686054527759552),(125.06165117025375:741.8762397766113:-0.09886810183525085),(83.23593556880951:689.4629287719727:-0.12075354158878326),(158.1314617395401:936.9347763061523:-0.035191699862480164),(85.52450895309448:832.8762817382812:-0.06707077473402023),(37.29758083820343:768.7544631958008:-0.1057620495557785),(-7.418040633201599:712.258186340332:-0.13516534864902496),(105.47124445438385:982.8398895263672:-0.04629973694682121),(29.740808308124542:893.6452674865723:-0.08358372747898102),(-21.697906851768494:833.0611038208008:-0.1247081607580185),(-62.32418417930603:782.7556228637695:-0.15296539664268494),(63.45399498939514:1044.4869232177734:-0.06411153078079224),(-9.499316811561584:980.9262084960938:-0.09666091948747635),(-53.042383790016174:941.6443634033203:-0.12419841438531876),(-87.45645582675934:905.5383682250977:-0.1449994444847107)
12-05-2022 @ 13:31:32,Left,(838.6266160011292:1203.4442138671875:-1.1264098986885074e-08),(717.4781441688538:1190.481948852539:0.015167735517024994),(631.0533142089844:1118.166160583496:0.015420428477227688),(576.0638236999512:1053.2576751708984:-9.145608055405319e-05),(519.3143105506897:1004.0986633300781:-0.019347375258803368),(646.7159128189087:956.7757987976074:0.05794737860560417),(584.7657680511475:861.1196708679199:0.03996741399168968),(540.5001783370972:804.4026947021484:0.018497996032238007),(502.3014235496521:758.1832122802734:-0.0004902457585558295),(683.7363195419312:930.4308128356934:0.01602025143802166),(637.7552533149719:801.4910316467285:-0.0006581179331988096),(598.4385967254639:720.5339241027832:-0.03125794604420662),(565.9826231002808:657.0236206054688:-0.05748753249645233),(725.8277750015259:927.0801544189453:-0.032787419855594635),(689.7617626190186:792.8389549255371:-0.055478230118751526),(654.5842266082764:712.2030830383301:-0.08469311892986298),(624.2676258087158:646.6125869750977:-0.1084139496088028),(776.1274981498718:942.6584243774414:-0.08470945805311203),(770.1513648033142:835.6693267822266:-0.11217349767684937),(751.160295009613:764.1838645935059:-0.1333131194114685),(731.6458082199097:699.8141098022461:-0.15052556991577148)
12-05-2022 @ 13:31:32,Right,(309.4013714790344:1185.0350189208984:4.462522351644793e-09),(367.0417106151581:1077.4500274658203:-0.04667368531227112),(366.1132264137268:958.7409782409668:-0.07212512940168381),(327.70397186279297:869.4571495056152:-0.09760547429323196),(309.96933460235596:792.5640106201172:-0.1260061413049698),(250.24450063705444:900.0799942016602:-0.030727531760931015),(194.62367177009583:796.1248397827148:-0.06248164176940918),(153.22976231575012:734.2095565795898:-0.08774968981742859),(114.14591073989868:683.829231262207:-0.10647176206111908),(182.6550704240799:928.4631156921387:-0.03566408529877663),(112.99037486314774:818.1026458740234:-0.06509295850992203),(68.2352203130722:751.248779296875:-0.09925666451454163),(29.75024700164795:691.9453811645508:-0.12540508806705475),(131.8279230594635:970.8335494995117:-0.04771691933274269),(64.16402131319046:874.7527313232422:-0.08231855183839798),(22.488713264465332:808.2635307312012:-0.11950340121984482),(-6.738020181655884:751.4325714111328:-0.14474667608737946),(91.95011079311371:1027.8869247436523:-0.06510132551193237),(30.842206478118896:958.0452346801758:-0.09635029733181),(-3.818768262863159:910.6106185913086:-0.12213630974292755),(-29.36249613761902:865.6446075439453:-0.14115825295448303)
12-05-2022 @ 13:31:32,Left,(817.2541952133179:1152.1955108642578:-1.1004599898001288e-08),(702.4604344367981:1145.178108215332:0.007727779448032379),(619.6175122261047:1073.529281616211:0.006609692238271236),(568.7406849861145:1010.2449417114258:-0.008327719755470753),(517.5181102752686:965.1286697387695:-0.027256740257143974),(627.3525094985962:912.6437759399414:0.050610076636075974),(569.3999934196472:818.1277656555176:0.03322102501988411),(528.9183139801025:760.7809066772461:0.01250656321644783),(494.76990938186646:713.5084533691406:-0.005813632160425186),(664.4293713569641:884.7649955749512:0.013537982478737831),(618.2038807868958:758.814811706543:-0.0008725196239538491),(580.0385355949402:678.980712890625:-0.030103037133812904),(548.899827003479:615.5672836303711:-0.05605132132768631),(706.1998629570007:879.5280647277832:-0.03081662580370903),(669.2346882820129:746.9439697265625:-0.05258491262793541),(635.9244847297668:669.2919158935547:-0.08293868601322174),(607.5966238975525:606.0261154174805:-0.1076817438006401),(755.526909828186:892.5260925292969:-0.0788082480430603),(750.1630282402039:789.7576332092285:-0.10598341375589371),(734.725091457367:719.036865234375:-0.12842968106269836),(717.6940512657166:653.323802947998:-0.1468351185321808)
12-05-2022 @ 13:31:32,Right,(325.3373944759369:1174.3038940429688:6.7276824111672795e-09),(381.83321356773376:1068.874282836914:-0.04264829680323601),(385.2989602088928:955.8907127380371:-0.06643905490636826),(352.0160508155823:868.3542251586914:-0.09113921225070953),(335.9093105792999:794.4425582885742:-0.11826252937316895),(271.1495089530945:895.6360816955566:-0.02151489071547985),(219.11428928375244:791.6071701049805:-0.05054047331213951),(180.2933692932129:731.7751121520996:-0.07451222091913223),(144.1455066204071:682.0965957641602:-0.09282851964235306),(204.75080251693726:921.5871047973633:-0.02843606285750866),(138.15344095230103:809.5747947692871:-0.05571063235402107),(96.69471591711044:742.2863960266113:-0.08981215953826904),(62.45693743228912:682.6650810241699:-0.11606673151254654),(154.9253797531128:961.5237808227539:-0.042617443948984146),(87.61934369802475:864.0831184387207:-0.07557088136672974),(49.68409180641174:799.0106391906738:-0.11303707212209702),(23.882984519004822:741.924934387207:-0.13856106996536255),(115.75844675302505:1015.9218978881836:-0.06170519441366196),(57.879822850227356:943.058967590332:-0.09205517172813416),(29.26007866859436:892.6259422302246:-0.11803054809570312),(9.71268117427826:844.1457366943359:-0.13724151253700256)
12-05-2022 @ 13:31:32,Left,(804.3009281158447:1111.9111633300781:-9.72994129710969e-09),(694.7491908073425:1104.741439819336:0.002695581177249551),(613.8747954368591:1030.2807998657227:0.001586772152222693),(564.2332863807678:964.4365310668945:-0.0115645881742239),(515.075798034668:916.7502021789551:-0.028601910918951035),(618.7901258468628:877.3953437805176:0.048061758279800415),(564.0668821334839:781.2860870361328:0.03282700106501579),(528.5947108268738:721.2351036071777:0.014138164930045605),(498.9732098579407:670.9652709960938:-0.0025670367758721113),(655.5598640441895:848.1238746643066:0.015625007450580597),(610.721869468689:722.7486419677734:0.004702129401266575),(575.4970836639404:642.381706237793:-0.022937696427106857),(546.7871689796448:577.1801948547363:-0.048114463686943054),(697.4746799468994:840.5774688720703:-0.02428039349615574),(661.0509467124939:707.7973365783691:-0.04383449628949165),(629.7594809532166:629.4109725952148:-0.07489187270402908),(603.7357878684998:565.2755928039551:-0.10025911778211594),(746.8463373184204:850.261344909668:-0.06802846491336823),(742.3187899589539:747.9266166687012:-0.09330782294273376),(730.6669521331787:676.6945266723633:-0.11610535532236099),(717.5898313522339:610.517692565918:-0.13493771851062775)
12-05-2022 @ 13:31:32,Right,(343.2528233528137:1168.2669067382812:8.213436153425846e-09),(399.97793912887573:1064.1167449951172:-0.04333273321390152),(405.98641991615295:953.2001495361328:-0.06738008558750153),(375.1491379737854:867.2768211364746:-0.09139738231897354),(360.42397141456604:795.0212287902832:-0.1172582134604454),(295.6471109390259:893.7850570678711:-0.026001984253525734),(247.1675670146942:791.0332489013672:-0.054701391607522964),(211.9812923669815:730.4640197753906:-0.07735569775104523),(178.95239889621735:679.4674301147461:-0.09434813261032104),(230.99798262119293:917.7346801757812:-0.03078773431479931),(167.99532294273376:806.4616012573242:-0.057394035160541534),(129.40336167812347:739.0959548950195:-0.08888200670480728),(96.39215469360352:678.7196159362793:-0.1132190078496933),(182.59769797325134:955.8622169494629:-0.042444296181201935),(118.03230285644531:857.2053909301758:-0.07363808155059814),(82.66592860221863:793.8419723510742:-0.10785482078790665),(57.611194252967834:737.0827102661133:-0.13136792182922363),(143.37177515029907:1008.4476470947266:-0.05897609516978264),(86.59031689167023:938.2163429260254:-0.08704983443021774),(55.298593640327454:888.0840682983398:-0.11119605600833893),(31.6493958234787:837.6288414001465:-0.1293211579322815)
12-05-2022 @ 13:31:32,Left,(798.2205748558044:1070.9597396850586:-9.495498609624065e-09),(686.1284852027893:1064.8916244506836:-0.0012261226074770093),(609.9351024627686:990.2826690673828:-0.0027464639861136675),(562.142322063446:924.5599937438965:-0.01605319045484066),(514.3253695964813:875.3221893310547:-0.03316005691885948),(614.3624210357666:841.0380935668945:0.055055297911167145),(562.09153175354:749.0608978271484:0.04512127488851547),(530.8191204071045:689.751148223877:0.02995883859694004),(505.6212043762207:640.4376411437988:0.015668930485844612),(653.4454035758972:810.6084251403809:0.025088580325245857),(611.4514088630676:688.3481025695801:0.02155110612511635),(580.5547428131104:608.5279083251953:-0.0025307522155344486),(556.380615234375:545.1273536682129:-0.025635208934545517),(695.7436895370483:801.394100189209:-0.013552316464483738),(661.2408471107483:671.5228271484375:-0.027266891673207283),(633.1165337562561:594.3067932128906:-0.05717337876558304),(610.1843547821045:532.6385879516602:-0.08246678858995438),(744.3944978713989:807.0396423339844:-0.05667514726519585),(741.9313931465149:707.2664451599121:-0.07724381983280182),(734.6642589569092:637.0587158203125:-0.09857386350631714),(725.2918696403503:572.1855926513672:-0.11684602499008179)
12-05-2022 @ 13:31:32,Right,(363.4676241874695:1163.2128524780273:8.307881493863079e-09),(420.9448742866516:1061.5435409545898:-0.04353821650147438),(427.8446638584137:951.6923904418945:-0.06614845991134644),(397.8273010253906:866.165657043457:-0.08880005776882172),(382.30703115463257:796.131591796875:-0.11298017203807831),(320.16608476638794:890.614185333252:-0.019617270678281784),(274.4895029067993:788.8428497314453:-0.04570623114705086),(241.42962992191315:728.8323211669922:-0.0673365518450737),(210.33136367797852:678.8899612426758:-0.08365738391876221),(256.31437718868256:913.1116676330566:-0.023143531754612923),(196.4609581232071:803.3784484863281:-0.04641362279653549),(159.22079801559448:736.8386650085449:-0.07719195634126663),(126.97097897529602:677.9816436767578:-0.1011800542473793),(208.15706849098206:949.6678733825684:-0.03396788612008095),(147.19485640525818:852.183895111084:-0.06208944693207741),(113.72808158397675:789.8165130615234:-0.09579192847013474),(89.9172592163086:734.9240684509277:-0.11925598233938217),(168.50383758544922:1000.2263259887695:-0.04994581267237663),(114.72058475017548:930.8208847045898:-0.07539218664169312),(84.80147123336792:881.7804336547852:-0.09879127144813538),(61.95812702178955:832.8448104858398:-0.1165982186794281)
12-05-2022 @ 13:31:32,Left,(797.6156616210938:1039.3386840820312:-7.897024367764516e-09),(684.6556305885315:1033.6256790161133:-0.001387877156957984),(611.3296794891357:959.501895904541:-0.002627125708386302),(566.410059928894:892.2336959838867:-0.015672767534852028),(518.9852356910706:843.0207824707031:-0.032160669565200806),(617.4391937255859:811.6167068481445:0.06051454320549965),(567.6749897003174:718.7158012390137:0.05361856892704964),(537.6505780220032:658.9889144897461:0.03898888826370239),(514.4518303871155:609.7345733642578:0.024854693561792374),(657.7456498146057:780.8815383911133:0.03234415501356125),(615.2117586135864:661.2536430358887:0.03197580948472023),(584.273829460144:583.3938217163086:0.008111506700515747),(560.9099006652832:522.4736022949219:-0.014763892628252506),(700.6194949150085:770.5860900878906:-0.0044294605031609535),(668.0220293998718:643.2474517822266:-0.013438868336379528),(642.6517868041992:567.198371887207:-0.04174360632896423),(622.2057580947876:507.67187118530273:-0.0665118545293808),(749.2502188682556:773.7375640869141:-0.045976314693689346),(748.70600938797:676.0017585754395:-0.06173963099718094),(743.9665460586548:607.4258995056152:-0.08101686090230942),(736.3543081283569:544.8725509643555:-0.09822629392147064)
12-05-2022 @ 13:31:32,Right,(377.82023191452026:1157.0189666748047:8.25035595397594e-09),(436.33395195007324:1059.2598724365234:-0.04367034137248993),(445.53221225738525:951.3991928100586:-0.06453686207532883),(417.71663188934326:865.2080726623535:-0.08564215153455734),(404.8445391654968:795.9196472167969:-0.10795506089925766),(340.7700848579407:889.1698837280273:-0.011040251702070236),(297.9321277141571:788.0343818664551:-0.03327493742108345),(267.1284806728363:728.6420059204102:-0.052911221981048584),(238.54674875736237:679.2655563354492:-0.06800752133131027),(278.8050699234009:908.9730834960938:-0.013359389267861843),(222.04356729984283:800.7143211364746:-0.03185097128152847),(186.32143557071686:734.8368072509766:-0.06086375564336777),(155.76889157295227:676.8837547302246:-0.08382318168878555),(231.64213120937347:943.1979560852051:-0.023556677624583244),(173.82394552230835:847.3619270324707:-0.047737881541252136),(141.8312644958496:786.2830352783203:-0.08014614880084991),(119.8080164194107:732.8373527526855:-0.10301443934440613),(192.4725991487503:991.3619613647461:-0.03926832601428032),(141.0174125432968:923.8082885742188:-0.06183294579386711),(112.28660881519318:877.0830917358398:-0.08398120850324631),(90.74926435947418:830.7400131225586:-0.10091621428728104)
12-05-2022 @ 13:31:32,Left,(804.1405749320984:1012.0445251464844:-7.2717205590322465e-09),(688.1580376625061:1008.3007049560547:0.0019554472528398037),(615.4853439331055:933.394832611084:0.004613996017724276),(570.9486150741577:865.8099746704102:-0.005345144774764776),(527.6150178909302:815.6155014038086:-0.018832705914974213),(624.5367693901062:784.6461868286133:0.07329978048801422),(572.1653294563293:694.9042510986328:0.07299865037202835),(541.7168283462524:635.7799530029297:0.06304774433374405),(518.837274312973:586.4432144165039:0.05178089812397957),(665.001904964447:753.149242401123:0.04424143582582474),(621.2627577781677:637.6778984069824:0.05218038335442543),(590.6309866905212:560.0180053710938:0.0332908108830452),(568.478364944458:499.5090866088867:0.013265448622405529),(707.0267343521118:742.6729202270508:0.005883852019906044),(672.649290561676:617.5162124633789:0.0023073696065694094),(647.7660298347473:543.9524459838867:-0.02407931163907051),(628.886969089508:486.1014175415039:-0.04803423210978508),(754.8913550376892:744.4705581665039:-0.03717111423611641),(756.4581298828125:649.0082359313965:-0.049746498465538025),(753.4165048599243:581.4682388305664:-0.06765106320381165),(748.538510799408:518.6489868164062:-0.08409837633371353)
12-05-2022 @ 13:31:32,Right,(396.997275352478:1149.2741775512695:8.830657094449634e-09),(456.3146924972534:1054.665184020996:-0.036971960216760635),(465.27419328689575:947.984676361084:-0.053437575697898865),(437.5524044036865:863.8433647155762:-0.0710393637418747),(424.8455572128296:799.3592262268066:-0.08995518833398819),(357.94116854667664:888.2168197631836:-0.004182552453130484),(318.43705773353577:789.7661018371582:-0.023692520335316658),(289.8713707923889:731.7387771606445:-0.04074127972126007),(263.628825545311:683.3197402954102:-0.05376194417476654),(297.3824143409729:906.720085144043:-0.008093627169728279),(243.83051812648773:800.2898025512695:-0.023782389238476753),(210.11864304542542:735.8837127685547:-0.04921760410070419),(181.22471809387207:679.207649230957:-0.06944696605205536),(251.53456807136536:940.0649070739746:-0.019402656704187393),(196.23351216316223:845.0774574279785:-0.04097021743655205),(165.552978515625:785.5058097839355:-0.0696430653333664),(144.12458539009094:733.641471862793:-0.08978423476219177),(213.9129012823105:987.2483825683594:-0.03591328114271164),(165.16374707221985:921.4971542358398:-0.05611944571137428),(138.26252102851868:876.0906600952148:-0.07558188587427139),(117.49453067779541:831.244010925293:-0.09033680707216263)
12-05-2022 @ 13:31:32,Left,(811.5282797813416:989.7795867919922:-6.896964777070025e-09),(695.4119753837585:987.6570510864258:-0.004115469753742218),(621.1848664283752:914.0726852416992:-0.004079790320247412),(575.0454425811768:846.9328880310059:-0.0155640235170722),(532.3378086090088:795.4773902893066:-0.030572058632969856),(632.2574758529663:765.2689933776855:0.06863882392644882),(579.4490718841553:676.2677192687988:0.0682966411113739),(549.0966796875:617.1902275085449:0.0577373243868351),(527.0480847358704:567.5566291809082:0.045977890491485596),(674.1595458984375:732.9774284362793:0.0429450124502182),(630.0257921218872:618.7306594848633:0.051441021263599396),(599.5851445198059:540.3309631347656:0.03174638748168945),(578.1854295730591:479.8153495788574:0.010889017023146152),(717.5676870346069:721.4744567871094:0.007588510867208242),(682.5875186920166:598.3965682983398:0.0045655257999897),(657.2031784057617:526.6345596313477:-0.02296498604118824),(637.6575350761414:471.39784812927246:-0.047913771122694016),(767.4970078468323:721.1291885375977:-0.03292873501777649),(769.3318319320679:627.0033073425293:-0.04503335803747177),(767.6765441894531:560.5936431884766:-0.06324609369039536),(763.4906888008118:500.06961822509766:-0.08007210493087769)
12-05-2022 @ 13:31:32,Right,(414.8819661140442:1143.8440704345703:8.466389367356442e-09),(473.4146761894226:1051.351318359375:-0.03491191193461418),(480.9775400161743:946.7812156677246:-0.05035250633955002),(452.58179783821106:864.3517684936523:-0.06734909117221832),(442.43072032928467:800.7173538208008:-0.08567306399345398),(377.43547439575195:887.8753280639648:-0.0016768998466432095),(340.09098172187805:790.3644561767578:-0.021013585850596428),(312.81893491744995:732.6944732666016:-0.038256917148828506),(288.0678963661194:684.2047691345215:-0.05151667445898056),(317.4273669719696:906.0748100280762:-0.006783687975257635),(267.1670562028885:801.1557769775391:-0.022723307833075523),(235.2136266231537:737.2968864440918:-0.0487164705991745),(208.43908667564392:681.0573577880859:-0.06924527883529663),(271.6504919528961:938.9706802368164:-0.019204523414373398),(219.43945348262787:844.6234703063965:-0.04098500683903694),(189.93169963359833:784.8902320861816:-0.07007443159818649),(170.20408987998962:732.9203796386719:-0.09050024300813675),(233.08477878570557:985.7403945922852:-0.036600034683942795),(185.75023770332336:919.947338104248:-0.05734593793749809),(159.14905428886414:873.6793327331543:-0.07728295028209686),(139.41013097763062:827.8279495239258:-0.09242186695337296)
12-05-2022 @ 13:31:32,Left,(818.3534288406372:972.685661315918:-6.063497259845008e-09),(703.9793157577515:970.4984664916992:-0.0033963522873818874),(629.1048073768616:899.165096282959:-0.0020403165835887194),(584.1465640068054:831.8013954162598:-0.01179689820855856),(543.8207316398621:779.8302268981934:-0.02480253390967846),(639.9029302597046:753.1719017028809:0.06924411654472351),(587.0666527748108:664.3570518493652:0.07047926634550095),(557.9231858253479:606.9973754882812:0.06114368885755539),(537.7456891536713:558.2477188110352:0.05035494640469551),(681.8047428131104:719.7978973388672:0.045401543378829956),(636.7847657203674:606.5123748779297:0.05546712502837181),(607.7611613273621:529.5230484008789:0.03741741552948952),(587.9689693450928:469.66793060302734:0.01776043325662613),(726.2410497665405:707.5407028198242:0.012220506556332111),(691.5574479103088:587.3065567016602:0.011181632056832314),(667.6191186904907:516.4702033996582:-0.014260795898735523),(650.0781798362732:461.9872283935547:-0.03760293126106262),(778.1432747840881:707.0965576171875:-0.02601276896893978),(781.3616681098938:614.4316864013672:-0.03634436056017876),(780.9759449958801:548.2255554199219:-0.05297411233186722),(778.1444978713989:488.22669982910156:-0.06838641315698624)
12-05-2022 @ 13:31:32,Right,(433.5440254211426:1140.8929824829102:7.928867340467605e-09),(491.7551922798157:1050.519905090332:-0.03445572033524513),(501.02065801620483:949.3179702758789:-0.05056551843881607),(473.6909008026123:868.7827491760254:-0.06797762960195541),(461.30990982055664:806.3053894042969:-0.08667749166488647),(400.20923137664795:888.8081359863281:-0.00398832093924284),(362.77114033699036:792.1518516540527:-0.02379804663360119),(335.18128395080566:734.5953369140625:-0.041600823402404785),(310.052729845047:686.685676574707:-0.05540894344449043),(340.70268630981445:906.6385459899902:-0.009217394515872002),(293.1013834476471:802.0828628540039:-0.02613920532166958),(262.50295758247375:737.1091461181641:-0.052952930331230164),(236.9983845949173:680.3788375854492:-0.07412338256835938),(294.6604657173157:938.9338874816895:-0.021349985152482986),(244.28238451480865:845.4974555969238:-0.04346426948904991),(215.87101578712463:785.1095008850098:-0.07309339940547943),(197.06474483013153:732.7983856201172:-0.09406282752752304),(255.13794422149658:985.1927947998047:-0.03825553134083748),(209.15797233581543:919.8645401000977:-0.0593026764690876),(183.7590354681015:873.3825874328613:-0.07967217266559601),(165.4677164554596:827.6303672790527:-0.09522068500518799)
12-05-2022 @ 13:31:32,Left,(825.8681416511536:962.3110198974609:-4.631466321569633e-09),(714.1136884689331:958.689079284668:-0.0029448962304741144),(636.8418645858765:889.4983863830566:-0.0009243757231160998),(593.137092590332:821.4171409606934:-0.009602563455700874),(555.0099849700928:769.5770072937012:-0.021054577082395554),(646.2983250617981:746.3078498840332:0.07033655792474747),(595.1914286613464:657.3196792602539:0.07258987426757812),(569.6588373184204:599.7595596313477:0.0628659725189209),(553.0341196060181:549.6506881713867:0.05187545344233513),(689.1788005828857:711.5748596191406:0.048670876771211624),(642.6317024230957:600.7731056213379:0.059433434158563614),(614.8418712615967:526.5520477294922:0.04098692536354065),(595.6122350692749:467.6766014099121:0.021227208897471428),(736.0715818405151:697.686824798584:0.01820831187069416),(701.9428110122681:581.7015838623047:0.019627220928668976),(678.0802488327026:510.3620910644531:-0.004316909238696098),(660.8690929412842:455.32490730285645:-0.026799535378813744),(791.549985408783:695.676383972168:-0.01724664866924286),(796.3383078575134:604.4298934936523:-0.024568159133195877),(796.9131588935852:539.3231391906738:-0.039078183472156525),(794.788076877594:481.1257553100586:-0.053056295961141586)
12-05-2022 @ 13:31:32,Right,(450.2519452571869:1141.4925384521484:7.586088202060637e-09),(509.1332674026489:1054.8091506958008:-0.038987837731838226),(521.4479219913483:953.9679336547852:-0.05670112743973732),(496.0881721973419:873.1909561157227:-0.07472510635852814),(483.59697461128235:810.7240676879883:-0.09393469989299774),(424.03751492500305:892.9464340209961:-0.007971086539328098),(389.28123593330383:798.0307388305664:-0.02871127985417843),(362.0429527759552:741.5637016296387:-0.04713232070207596),(337.0254421234131:694.6175765991211:-0.06128164008259773),(364.7286915779114:908.9851570129395:-0.011023640632629395),(321.2876558303833:804.8339653015137:-0.02881813980638981),(291.80623054504395:739.6790885925293:-0.05661916360259056),(266.92081332206726:682.5430297851562:-0.07855425029993057),(318.56577157974243:939.6246528625488:-0.021357767283916473),(271.5533208847046:846.3763618469238:-0.04463724046945572),(244.40412998199463:785.4196357727051:-0.0757785513997078),(226.5338909626007:732.5519943237305:-0.09769658744335175),(278.2885408401489:984.1584777832031:-0.03672931715846062),(235.10200381278992:918.5512733459473:-0.058930475264787674),(211.1233127117157:871.8722534179688:-0.08059097826480865),(194.31849539279938:826.0685348510742:-0.09704577177762985)
