Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
13-06-2022 @ 09:40:26,Left,(378.7664794921875:316.82390213012695:-3.292412564803726e-09),(336.51668548583984:307.51341819763184:-0.0327119342982769),(300.31219482421875:282.6004886627197:-0.04994113743305206),(274.44957733154297:258.6939525604248:-0.06688350439071655),(254.51919555664062:242.83527374267578:-0.08440977334976196),(322.1421813964844:218.54762077331543:-0.01245124265551567),(306.7453384399414:176.13391399383545:-0.026014430448412895),(300.3755760192871:149.99914169311523:-0.04020846635103226),(296.77940368652344:127.72699356079102:-0.05197641998529434),(345.87066650390625:209.78771209716797:-0.012113013304769993),(334.49607849121094:163.7682294845581:-0.021515633910894394),(329.6052551269531:135.4434871673584:-0.03953370824456215),(327.30934143066406:111.01633071899414:-0.055116862058639526),(369.96463775634766:210.8668613433838:-0.016449270769953728),(366.7136001586914:167.97197341918945:-0.02754853293299675),(364.8953628540039:140.3239631652832:-0.04673636704683304),(363.0036926269531:116.74917697906494:-0.0617557093501091),(394.4603729248047:220.43897151947021:-0.025626961141824722),(401.0423278808594:187.30326175689697:-0.036872293800115585),(404.45629119873047:166.97134494781494:-0.0485813170671463),(407.1040725708008:149.78572368621826:-0.05819551646709442)
13-06-2022 @ 09:40:26,Left,(375.3244400024414:315.5028533935547:-4.120566554632887e-09),(335.7363510131836:306.8005657196045:-0.03965745493769646),(301.2118148803711:283.87118339538574:-0.06271259486675262),(275.6371307373047:261.2757110595703:-0.08450537919998169),(255.2263069152832:245.2902889251709:-0.10729094594717026),(321.5966033935547:218.88763904571533:-0.027200035750865936),(305.8390235900879:176.6385555267334:-0.046912312507629395),(299.14520263671875:150.2248191833496:-0.06533250212669373),(295.49896240234375:127.57204055786133:-0.079879529774189),(344.8953628540039:210.01630783081055:-0.02581038512289524),(332.73399353027344:164.21024322509766:-0.04194607213139534),(327.8812026977539:135.9019947052002:-0.06429225206375122),(325.57655334472656:111.27166986465454:-0.0827367752790451),(368.5979461669922:210.9254264831543:-0.029193004593253136),(365.2031707763672:168.47843170166016:-0.046053268015384674),(363.85738372802734:140.8981704711914:-0.06932753324508667),(362.2731399536133:117.3048448562622:-0.08694377541542053),(392.9403305053711:220.54096698760986:-0.037618689239025116),(399.31793212890625:187.15147018432617:-0.0532013401389122),(403.0524444580078:167.4557876586914:-0.06785320490598679),(405.8719253540039:151.00899696350098:-0.0796159952878952)
13-06-2022 @ 09:40:26,Left,(375.7786178588867:313.2286548614502:-4.21053991672693e-09),(336.4907455444336:305.0749397277832:-0.03851943835616112),(301.5002250671387:281.7019557952881:-0.06085207685828209),(275.44498443603516:259.1501712799072:-0.0819142609834671),(254.83877182006836:243.6617374420166:-0.10407675057649612),(321.7670440673828:218.2950782775879:-0.027885515242815018),(306.23701095581055:176.17308139801025:-0.04794973507523537),(299.5193862915039:149.9639368057251:-0.06650186330080032),(295.6371879577637:127.48812675476074:-0.08106376975774765),(344.93309020996094:209.5565700531006:-0.026794932782649994),(332.94708251953125:163.951678276062:-0.04345736652612686),(327.59960174560547:136.02584838867188:-0.06606201827526093),(324.69249725341797:111.89478635787964:-0.08464813232421875),(368.7137985229492:210.46491622924805:-0.03025347925722599),(365.5455780029297:167.7795124053955:-0.04778451845049858),(363.824462890625:140.4206371307373:-0.07158203423023224),(361.8137741088867:117.04527854919434:-0.08940760046243668),(393.1343078613281:219.67801094055176:-0.03850433602929115),(399.6553421020508:185.9604549407959:-0.0545182079076767),(403.6833953857422:166.12933158874512:-0.0695464015007019),(406.70387268066406:149.47134017944336:-0.08160898834466934)
13-06-2022 @ 09:40:26,Left,(372.4085998535156:312.55931854248047:-3.76946340807649e-09),(332.8146743774414:302.74349212646484:-0.03448684886097908),(298.47984313964844:278.43217849731445:-0.05437549203634262),(274.0379333496094:254.7890567779541:-0.07365109026432037),(254.6088981628418:238.90973567962646:-0.09395946562290192),(320.7810974121094:216.48905754089355:-0.021502641960978508),(305.59247970581055:174.89491939544678:-0.039605703204870224),(299.27011489868164:148.8577938079834:-0.057072240859270096),(295.76513290405273:126.67880058288574:-0.07107600569725037),(344.01824951171875:207.6372528076172:-0.022065112367272377),(332.5642395019531:162.3208236694336:-0.03674779832363129),(327.17552185058594:134.54938888549805:-0.0585932582616806),(324.08416748046875:110.909264087677:-0.07685380429029465),(367.8068542480469:208.75627040863037:-0.027102312073111534),(363.62060546875:165.8043336868286:-0.04301690310239792),(360.9654998779297:138.6027717590332:-0.06641405820846558),(358.0155563354492:115.45928478240967:-0.0842951312661171),(392.9062271118164:218.43664169311523:-0.03660702332854271),(399.7958755493164:184.28953170776367:-0.052092503756284714),(403.29227447509766:163.32502841949463:-0.06716859340667725),(405.5927276611328:145.7229709625244:-0.07939095050096512)
13-06-2022 @ 09:40:26,Left,(372.21920013427734:310.0539207458496:-4.038528622629656e-09),(332.6536178588867:301.0371780395508:-0.031968094408512115),(298.79926681518555:276.2941646575928:-0.04996480420231819),(274.23620223999023:252.67470359802246:-0.06725932657718658),(254.42115783691406:237.00440883636475:-0.08542361855506897),(319.4639587402344:214.397234916687:-0.01988774724304676),(304.051513671875:173.05945873260498:-0.036047663539648056),(297.2220993041992:147.27107048034668:-0.051223866641521454),(293.2403755187988:125.41045188903809:-0.06351613253355026),(342.2835922241211:205.8350372314453:-0.020316271111369133),(330.82592010498047:160.3780174255371:-0.032798461616039276),(325.5369567871094:133.03653717041016:-0.05169326812028885),(322.76187896728516:109.63448524475098:-0.06787454336881638),(365.5802917480469:207.45915412902832:-0.024891246110200882),(361.8294143676758:164.88248348236084:-0.039288412779569626),(359.5166778564453:137.5019359588623:-0.060924187302589417),(357.18944549560547:114.21418905258179:-0.07738666981458664),(389.9539566040039:217.53929615020752:-0.033612966537475586),(397.34352111816406:184.43668842315674:-0.047805868089199066),(401.64833068847656:163.88782024383545:-0.06165808066725731),(405.06412506103516:146.38020515441895:-0.07286763191223145)
13-06-2022 @ 09:40:26,Left,(372.02117919921875:309.01559829711914:-4.135689568585121e-09),(332.45765686035156:299.84418869018555:-0.030184442177414894),(298.2038116455078:275.33552169799805:-0.04755820333957672),(273.3959770202637:252.10747718811035:-0.06457863003015518),(253.47566604614258:236.41160488128662:-0.08239950984716415),(318.5120964050293:213.5204029083252:-0.017335129901766777),(302.7516555786133:171.9435167312622:-0.03240048512816429),(295.98344802856445:146.02781295776367:-0.04685001075267792),(292.21288681030273:124.30420875549316:-0.058633171021938324),(341.2879943847656:204.70983982086182:-0.018173623830080032),(329.4920349121094:159.24965858459473:-0.02921147458255291),(324.06063079833984:131.86223030090332:-0.04679786413908005),(321.4115524291992:108.39700698852539:-0.062121883034706116),(365.05809783935547:205.669527053833:-0.023021185770630836),(360.89977264404297:162.7500343322754:-0.03519716113805771),(358.39439392089844:135.43021202087402:-0.05435439944267273),(356.1280059814453:112.2279167175293:-0.06949950754642487),(390.2654266357422:214.67223644256592:-0.032086294144392014),(397.3227310180664:180.77570915222168:-0.04433349519968033),(401.02596282958984:159.3517827987671:-0.05650913342833519),(404.1094970703125:141.0007667541504:-0.06667572259902954)
13-06-2022 @ 09:40:26,Left,(371.14429473876953:307.91399002075195:-4.148745791354713e-09),(331.7262649536133:299.763879776001:-0.03841283917427063),(297.17702865600586:276.47006034851074:-0.06077604740858078),(271.65225982666016:252.89855003356934:-0.08165057748556137),(251.73845291137695:235.8761215209961:-0.10326247662305832),(319.49649810791016:213.11196327209473:-0.0277046337723732),(302.30573654174805:171.7672634124756:-0.04709530994296074),(294.4175720214844:146.1476182937622:-0.06456880271434784),(289.8518371582031:124.32400703430176:-0.07841965556144714),(341.82708740234375:203.6758804321289:-0.026581818237900734),(329.2569351196289:158.23285102844238:-0.04233671724796295),(322.72998809814453:131.05545043945312:-0.06357838213443756),(319.1804885864258:107.4121356010437:-0.08136069029569626),(364.64664459228516:204.3389368057251:-0.030100258067250252),(360.40164947509766:161.2349796295166:-0.046857986599206924),(357.2474670410156:133.8728141784668:-0.07002691924571991),(354.36466217041016:110.11245489120483:-0.0876321941614151),(388.42041015625:213.5275411605835:-0.03826215863227844),(395.6460952758789:178.98330688476562:-0.0543876588344574),(399.5085144042969:157.2259283065796:-0.06969592720270157),(402.6509475708008:138.24580192565918:-0.08207468688488007)
13-06-2022 @ 09:40:26,Left,(368.08170318603516:306.30701065063477:-3.6494833821620887e-09),(329.2774963378906:295.5523681640625:-0.033589672297239304),(296.1195373535156:270.7188606262207:-0.052927009761333466),(272.9957962036133:247.23272323608398:-0.0716581791639328),(254.7437286376953:231.10958576202393:-0.09137538075447083),(319.87728118896484:209.3776273727417:-0.02133132703602314),(305.91922760009766:167.2673749923706:-0.03821228817105293),(299.1941833496094:141.71238899230957:-0.054150667041540146),(295.10276794433594:120.62241554260254:-0.06694954633712769),(343.47171783447266:201.03946208953857:-0.021490005776286125),(333.39332580566406:155.46232223510742:-0.03481002897024155),(328.0592346191406:128.03149223327637:-0.05490101873874664),(324.8265075683594:104.89580869674683:-0.071823850274086),(367.0880889892578:202.47984409332275:-0.025897014886140823),(364.33860778808594:160.02811431884766:-0.04072018712759018),(361.7478561401367:132.83306121826172:-0.06260956823825836),(358.5321807861328:110.11284828186035:-0.0794040709733963),(391.4365005493164:212.3860502243042:-0.0347382090985775),(399.34879302978516:179.79695320129395:-0.04884929955005646),(403.6726379394531:160.40432453155518:-0.06247866526246071),(406.6433334350586:144.65652465820312:-0.07356312870979309)
13-06-2022 @ 09:40:26,Left,(362.5309371948242:307.2770118713379:-2.950552024927333e-09),(326.19068145751953:290.59624671936035:-0.024529872462153435),(298.97022247314453:261.5277671813965:-0.04029017314314842),(280.2091598510742:236.84433460235596:-0.05696072801947594),(262.06897735595703:219.9044895172119:-0.07475435733795166),(322.3214340209961:208.72351169586182:-0.01488479319959879),(311.7586326599121:167.70968914031982:-0.03221019729971886),(306.38010025024414:142.48698234558105:-0.047915179282426834),(302.5152015686035:120.99987030029297:-0.060279540717601776),(345.1907730102539:202.37547397613525:-0.019400738179683685),(339.23274993896484:156.7985486984253:-0.033791277557611465),(335.11474609375:128.71273040771484:-0.052851442247629166),(331.77921295166016:103.77910137176514:-0.06896061450242996),(368.01055908203125:205.00659942626953:-0.02743627317249775),(368.8547134399414:162.15248107910156:-0.042166683822870255),(368.1862258911133:134.55316543579102:-0.06053301692008972),(366.0469055175781:110.32047271728516:-0.07506624609231949),(390.87406158447266:215.4499340057373:-0.039301227778196335),(400.4744338989258:183.7895679473877:-0.052508510649204254),(406.09989166259766:163.25750827789307:-0.06377796083688736),(409.62291717529297:144.76776123046875:-0.07330875843763351)
13-06-2022 @ 09:40:27,Left,(359.17346954345703:306.77026748657227:-3.5030724987450412e-09),(324.51831817626953:289.4468021392822:-0.022713998332619667),(298.76745223999023:260.469331741333:-0.03961647301912308),(279.6574592590332:237.38934516906738:-0.05747370794415474),(261.30210876464844:222.64151573181152:-0.07695730030536652),(322.68798828125:207.98738479614258:-0.023733843117952347),(312.67526626586914:168.0929946899414:-0.04559271037578583),(307.3622703552246:143.06050300598145:-0.06378386169672012),(303.7319755554199:121.72980308532715:-0.0777207612991333),(344.6532440185547:202.62791633605957:-0.030742205679416656),(338.83434295654297:157.4994134902954:-0.05020113289356232),(334.68414306640625:129.1082239151001:-0.07162729650735855),(331.2646484375:104.00235414505005:-0.08965984731912613),(366.88716888427734:206.51996612548828:-0.0407126322388649),(368.24886322021484:163.91262531280518:-0.060647159814834595),(368.12679290771484:136.11868858337402:-0.08259883522987366),(366.66748046875:111.27101182937622:-0.09938189387321472),(388.87622833251953:218.6240530014038:-0.053780246526002884),(399.31209564208984:188.40670108795166:-0.07176365703344345),(405.2988052368164:167.85462856292725:-0.0863119438290596),(409.4809341430664:148.5717487335205:-0.09829967468976974)
13-06-2022 @ 09:40:27,Left,(342.6279830932617:267.496862411499:6.792421070045407e-10),(359.34303283691406:233.8845920562744:0.0264287032186985),(367.0796585083008:198.8501787185669:0.022158782929182053),(364.2478942871094:172.11406230926514:0.014072014018893242),(358.0558776855469:150.36005973815918:0.0032985296566039324),(370.5310821533203:194.53504085540771:-0.044837504625320435),(369.2063522338867:153.32880020141602:-0.06884601712226868),(363.5017776489258:125.37054061889648:-0.07855401188135147),(356.2278366088867:104.424569606781:-0.086274154484272),(358.7745666503906:198.85003566741943:-0.07005899399518967),(354.7348403930664:154.3007469177246:-0.10250531136989594),(344.60731506347656:123.06843280792236:-0.11347395181655884),(332.43396759033203:98.38939905166626:-0.12133897095918655),(342.3862838745117:206.93700313568115:-0.08852195739746094),(337.7993392944336:165.71319580078125:-0.11633159965276718),(329.2293167114258:138.38459014892578:-0.12187876552343369),(319.7105026245117:116.66522741317749:-0.1250520497560501),(321.0806655883789:218.289155960083:-0.10296284407377243),(309.48965072631836:190.05877017974854:-0.1251646727323532),(299.6306800842285:169.90227699279785:-0.13113799691200256),(289.87510681152344:152.4254035949707:-0.13551989197731018)
13-06-2022 @ 09:40:27,Left,(344.11529541015625:273.4082794189453:4.745719373033808e-09),(365.9272766113281:247.76676177978516:0.01660262420773506),(376.9544219970703:215.6134843826294:0.0056273252703249454),(378.1083679199219:189.09921169281006:-0.0080372029915452),(377.5205612182617:168.13063144683838:-0.023994140326976776),(372.6211166381836:205.80734252929688:-0.057792264968156815),(372.25208282470703:158.11364650726318:-0.08437299728393555),(369.03160095214844:128.44069004058838:-0.09498921781778336),(363.6383056640625:105.61803817749023:-0.10330270230770111),(356.8185043334961:209.38871383666992:-0.08075259625911713),(351.67808532714844:157.57112503051758:-0.11345724016427994),(341.6294479370117:124.9193286895752:-0.12289244681596756),(331.2864685058594:100.16849756240845:-0.1302390992641449),(336.77547454833984:216.0803461074829:-0.09765754640102386),(332.93323516845703:169.0737247467041:-0.1257258802652359),(324.2028045654297:139.3846607208252:-0.13145817816257477),(316.8647766113281:116.86389684677124:-0.13536818325519562),(314.48801040649414:225.22459030151367:-0.11137887090444565),(300.5360794067383:192.4193000793457:-0.13194429874420166),(288.40686798095703:171.19055271148682:-0.13675664365291595),(278.23816299438477:153.3952760696411:-0.1413821429014206)
13-06-2022 @ 09:40:27,Left,(341.6893768310547:271.35337829589844:3.1705083003430445e-09),(365.59818267822266:247.41376876831055:0.01715986058115959),(377.5320053100586:216.31144523620605:0.007251624949276447),(379.44278717041016:190.37604331970215:-0.005562320351600647),(379.4988250732422:169.1890525817871:-0.020662127062678337),(372.2083282470703:203.34184169769287:-0.053345151245594025),(372.7529525756836:155.658917427063:-0.07797368615865707),(369.98268127441406:126.8027400970459:-0.08726858347654343),(365.4054641723633:104.62521314620972:-0.09493444114923477),(356.40499114990234:206.79104804992676:-0.07672365754842758),(351.0247802734375:154.0392780303955:-0.10718909651041031),(340.8308410644531:122.43963718414307:-0.11575210839509964),(330.8495330810547:98.5364842414856:-0.12263665348291397),(336.88358306884766:213.53599548339844:-0.09446056932210922),(332.1513366699219:165.9162139892578:-0.12153315544128418),(323.6309051513672:136.87057971954346:-0.12754873931407928),(316.9734001159668:114.29282426834106:-0.13163670897483826),(315.4586410522461:222.9628086090088:-0.10898871719837189),(300.72837829589844:191.10069751739502:-0.1297556310892105),(288.9890480041504:170.92157363891602:-0.13508541882038116),(279.5753860473633:153.57637882232666:-0.139788419008255)
13-06-2022 @ 09:40:27,Left,(340.4817199707031:283.22078704833984:6.312273370667754e-09),(366.3346862792969:264.0597438812256:0.011121697723865509),(384.2108154296875:237.72045135498047:-0.0016701817512512207),(395.6763458251953:215.02439975738525:-0.016091015189886093),(405.5119323730469:197.557954788208:-0.03289743885397911),(369.5458221435547:210.49976348876953:-0.05851317569613457),(374.6986389160156:162.6669216156006:-0.08191370218992233),(374.77115631103516:132.81259059906006:-0.09090804308652878),(372.70469665527344:109.97021198272705:-0.09860922396183014),(349.65274810791016:211.12295150756836:-0.07763933390378952),(347.5312042236328:157.69246101379395:-0.10658027976751328),(342.17674255371094:124.80544567108154:-0.11465281248092651),(336.1056900024414:99.85199689865112:-0.12129237502813339),(327.6945114135742:217.544903755188:-0.09119535237550735),(323.67164611816406:169.72497940063477:-0.11763208359479904),(318.08074951171875:137.98639297485352:-0.12561121582984924),(313.84347915649414:113.68204593658447:-0.13078071177005768),(305.198974609375:228.89386653900146:-0.1018088310956955),(289.57786560058594:196.18380546569824:-0.1224224641919136),(278.70983123779297:173.94453048706055:-0.12921182811260223),(270.6725311279297:155.53207397460938:-0.13477060198783875)
13-06-2022 @ 09:40:27,Left,(342.19818115234375:287.6774024963379:5.109200618136356e-09),(368.85005950927734:267.99476623535156:0.009734075516462326),(388.0823516845703:242.17503547668457:-0.00357446214184165),(400.25604248046875:220.74949264526367:-0.0185707900673151),(409.46605682373047:206.15778923034668:-0.03556740656495094),(372.5743103027344:212.76413440704346:-0.05690675973892212),(376.6619873046875:162.3118257522583:-0.07919684052467346),(376.0027313232422:132.04792499542236:-0.0881476029753685),(373.2365417480469:108.36638689041138:-0.09575141966342926),(351.87007904052734:212.5687551498413:-0.07480157166719437),(350.0062561035156:157.87053108215332:-0.10085922479629517),(345.0376892089844:124.72583770751953:-0.10857059061527252),(339.0774154663086:99.0984034538269:-0.11533575505018234),(329.7156524658203:218.5646152496338:-0.08740691095590591),(325.6553649902344:169.76265907287598:-0.10981202125549316),(321.3186264038086:138.1354522705078:-0.11679490655660629),(318.3389663696289:114.02779340744019:-0.12197968363761902),(307.08324432373047:229.72772598266602:-0.09753062576055527),(290.76934814453125:194.75303649902344:-0.114469014108181),(279.51330184936523:172.15900897979736:-0.12008551508188248),(271.42120361328125:152.84804821014404:-0.12527334690093994)
13-06-2022 @ 09:40:27,Left,(344.93518829345703:290.80904960632324:5.389190427251833e-09),(373.21807861328125:270.90765953063965:0.0065128859132528305),(395.8341598510742:244.79581832885742:-0.008931043557822704),(412.1483612060547:222.84414768218994:-0.0251289214938879),(424.1771697998047:208.06335926055908:-0.04334954172372818),(376.7213439941406:218.79352569580078:-0.06348526477813721),(384.6771240234375:169.46173667907715:-0.08721999078989029),(386.94828033447266:139.88194942474365:-0.0961313545703888),(386.99581146240234:116.87248706817627:-0.10345374792814255),(355.9171676635742:216.55888080596924:-0.07980360835790634),(356.9240951538086:161.57665729522705:-0.10683352500200272),(354.4602584838867:127.21710205078125:-0.11481271684169769),(350.5160903930664:100.53354263305664:-0.12205676734447479),(333.85189056396484:220.30945301055908:-0.0906134769320488),(331.16161346435547:170.58588981628418:-0.11314888298511505),(328.04019927978516:138.08382511138916:-0.12004195153713226),(325.70667266845703:113.22247266769409:-0.12550708651542664),(311.7789077758789:228.90133380889893:-0.09922683984041214),(296.99275970458984:193.64019870758057:-0.11594698578119278),(286.70801162719727:170.82698822021484:-0.1216609999537468),(278.9843559265137:150.753493309021:-0.1271761804819107)
13-06-2022 @ 09:40:27,Left,(345.48072814941406:292.02120780944824:5.756664478440143e-09),(375.2240753173828:271.6416263580322:0.007362084928900003),(397.93190002441406:244.74709510803223:-0.005345114041119814),(413.58245849609375:221.70764923095703:-0.019058750942349434),(424.86629486083984:205.34945011138916:-0.03443686291575432),(375.65452575683594:217.21917629241943:-0.0548369474709034),(382.87872314453125:167.63607501983643:-0.07584911584854126),(385.37818908691406:138.09917449951172:-0.08383965492248535),(385.6681442260742:114.50411081314087:-0.09047060459852219),(355.58338165283203:215.38503170013428:-0.07027609646320343),(355.85174560546875:160.77745914459229:-0.09439896047115326),(354.07718658447266:126.93130016326904:-0.10139036178588867),(350.3538513183594:100.0575041770935:-0.10768022388219833),(334.19734954833984:219.45382118225098:-0.08073306083679199),(330.3215026855469:170.44072151184082:-0.10050631314516068),(328.0076217651367:138.6091661453247:-0.10651139914989471),(326.05316162109375:114.30210828781128:-0.11117764562368393),(312.9507064819336:228.3792543411255:-0.08916526287794113),(296.5338706970215:193.69860649108887:-0.10335514694452286),(286.49444580078125:171.01861953735352:-0.10816087573766708),(278.85807037353516:151.31521224975586:-0.11285540461540222)
13-06-2022 @ 09:40:27,Left,(347.42992401123047:289.62358474731445:3.5899387906823677e-09),(378.0608367919922:270.14988899230957:0.01039047259837389),(400.6948471069336:245.38413047790527:-0.002599693601951003),(416.9710922241211:224.6562910079956:-0.01689206063747406),(429.5581817626953:208.6058521270752:-0.03329139202833176),(376.7917251586914:214.53383445739746:-0.058166731148958206),(384.67750549316406:165.06164073944092:-0.08126520365476608),(387.5901794433594:135.76915740966797:-0.09065119177103043),(388.2875061035156:112.81122922897339:-0.09806713461875916),(355.3861618041992:212.61948108673096:-0.07483020424842834),(355.9920120239258:157.1689224243164:-0.10331260412931442),(354.68875885009766:123.29192161560059:-0.11247184872627258),(351.07128143310547:96.91489219665527:-0.11950237303972244),(333.91204833984375:216.60797595977783:-0.0858723446726799),(332.26734161376953:167.9999828338623:-0.1095292866230011),(331.7339324951172:136.22065544128418:-0.11765366792678833),(330.54317474365234:112.18215465545654:-0.12289939075708389),(313.57494354248047:225.2382230758667:-0.09428641945123672),(297.97374725341797:191.70856475830078:-0.11140097677707672),(288.41541290283203:168.6394500732422:-0.11847551167011261),(280.7551956176758:148.06803703308105:-0.1244705393910408)
13-06-2022 @ 09:40:27,Left,(347.7960968017578:290.0563430786133:5.033061523107563e-09),(379.0601348876953:269.16123390197754:0.009599319659173489),(402.03128814697266:242.8238296508789:-0.002939817262813449),(418.90045166015625:221.16092205047607:-0.01605437695980072),(431.3325881958008:205.67760944366455:-0.030850108712911606),(377.2901153564453:213.28901767730713:-0.05924779921770096),(385.6730270385742:163.26895236968994:-0.081138476729393),(388.4512710571289:133.82286071777344:-0.08891836553812027),(388.9985656738281:110.99174737930298:-0.09474236518144608),(355.8182144165039:212.46899127960205:-0.07380849868059158),(355.7980728149414:156.67402267456055:-0.10002824664115906),(353.35201263427734:123.0445146560669:-0.10648112744092941),(349.19036865234375:97.16186285018921:-0.11144544184207916),(334.5253372192383:216.8863821029663:-0.08250898122787476),(331.0337829589844:167.50185012817383:-0.10346145927906036),(328.47633361816406:135.54349422454834:-0.10868018865585327),(326.06056213378906:111.8075180053711:-0.11187499761581421),(315.26702880859375:224.94539737701416:-0.08876383304595947),(298.70519638061523:191.6495418548584:-0.10263189673423767),(288.43008041381836:168.5163688659668:-0.10718808323144913),(280.4892349243164:147.98470973968506:-0.1113613024353981)
13-06-2022 @ 09:40:27,Left,(349.6018600463867:291.34368896484375:5.172657413510251e-09),(378.5129928588867:270.52717208862305:0.015291843563318253),(400.54370880126953:243.51078987121582:0.006237517576664686),(417.5649642944336:221.5581750869751:-0.005236458964645863),(430.79029083251953:207.0259666442871:-0.018580712378025055),(378.5663604736328:212.0372486114502:-0.04647741839289665),(386.0287857055664:161.26373291015625:-0.06462645530700684),(388.4019470214844:131.83101654052734:-0.07062524557113647),(388.6901092529297:108.71608972549438:-0.07568483799695969),(358.2429885864258:210.9372854232788:-0.06421779096126556),(357.35599517822266:155.0901746749878:-0.08588383346796036),(354.83585357666016:121.9954776763916:-0.09042024612426758),(350.72254180908203:96.64670705795288:-0.09449023753404617),(337.10838317871094:215.86360931396484:-0.0764046236872673),(332.6542663574219:166.19426250457764:-0.09398157149553299),(330.4420852661133:134.3342399597168:-0.0976058840751648),(328.4407043457031:110.55347442626953:-0.10019022971391678),(316.91905975341797:225.35548210144043:-0.0860656127333641),(299.5329284667969:191.37353897094727:-0.09796135127544403),(288.96541595458984:168.5989809036255:-0.10095329582691193),(280.6526184082031:148.65423202514648:-0.1040954738855362)
13-06-2022 @ 09:40:28,Left,(348.37779998779297:292.4941062927246:5.5330398041064655e-09),(376.6214370727539:271.5999412536621:0.011683253571391106),(399.5319366455078:244.79762077331543:0.0005873097106814384),(417.50030517578125:222.94289588928223:-0.012544636614620686),(431.34403228759766:209.17631149291992:-0.027437428012490273),(378.2072067260742:212.8278350830078:-0.048962805420160294),(385.66062927246094:161.4838171005249:-0.06764209270477295),(387.7318572998047:132.00438022613525:-0.07417035847902298),(387.62218475341797:108.91385793685913:-0.07976869493722916),(358.14674377441406:211.6857147216797:-0.06590346246957779),(357.4385070800781:155.21156787872314:-0.0871390551328659),(354.6759033203125:122.45625972747803:-0.09211941063404083),(350.4386901855469:97.0884919166565:-0.0970303863286972),(337.1384811401367:216.4026975631714:-0.07770013809204102),(333.0713653564453:166.00589275360107:-0.0951288715004921),(331.0041046142578:134.24533367156982:-0.09973789006471634),(329.25296783447266:110.40843486785889:-0.10351459681987762),(316.76950454711914:225.49206733703613:-0.08733431249856949),(299.1633415222168:190.84595203399658:-0.09965725988149643),(288.30495834350586:168.2151746749878:-0.10339517146348953),(279.88704681396484:148.0539894104004:-0.10738664120435715)
13-06-2022 @ 09:40:28,Left,(349.89063262939453:291.6196060180664:5.600670593963741e-09),(378.74202728271484:268.82503509521484:0.020006582140922546),(401.4256286621094:241.3890266418457:0.012358531355857849),(419.2134094238281:220.02953052520752:0.0013984066899865866),(433.07125091552734:206.48211479187012:-0.011640672571957111),(377.01751708984375:211.53433799743652:-0.043239936232566833),(385.3337860107422:162.2775363922119:-0.06153763085603714),(388.27919006347656:133.71445655822754:-0.06781651079654694),(389.15111541748047:111.14383935928345:-0.07304701209068298),(356.47205352783203:210.60487747192383:-0.06348046660423279),(355.21728515625:154.9058961868286:-0.08569438010454178),(352.27916717529297:122.42443084716797:-0.09098976850509644),(347.6378631591797:97.23445415496826:-0.09563605487346649),(335.2743911743164:215.1168966293335:-0.07777491956949234),(331.6813278198242:165.63870906829834:-0.09540601074695587),(330.0154113769531:134.20487880706787:-0.09935136139392853),(328.04759979248047:110.6931209564209:-0.10233485698699951),(315.0258445739746:223.5269594192505:-0.08917943388223648),(298.32775115966797:189.0214204788208:-0.10114410519599915),(288.0517768859863:166.5813159942627:-0.10437031835317612),(279.62289810180664:146.45310401916504:-0.10788936913013458)
13-06-2022 @ 09:40:28,Left,(349.37747955322266:291.57222747802734:5.248509626909481e-09),(378.24779510498047:269.1372299194336:0.014034248888492584),(401.3516616821289:241.8215560913086:0.002638117177411914),(419.5252227783203:220.13402938842773:-0.011388251557946205),(433.1443405151367:205.58255195617676:-0.027436409145593643),(377.76512145996094:211.1292028427124:-0.05017887428402901),(385.21556854248047:160.607328414917:-0.07100388407707214),(387.0185852050781:131.53020858764648:-0.0792049691081047),(386.6813659667969:108.607177734375:-0.08592855930328369),(357.36804962158203:210.10175228118896:-0.06926632672548294),(356.30680084228516:154.3819284439087:-0.09387634694576263),(352.73948669433594:121.6073226928711:-0.10111809521913528),(347.3633575439453:95.89138269424438:-0.10730495303869247),(336.26941680908203:214.82577323913574:-0.08287970721721649),(332.6543426513672:165.26229858398438:-0.10243979841470718),(330.2433395385742:134.13877487182617:-0.10798308998346329),(327.60562896728516:110.70668935775757:-0.1122426763176918),(315.7749557495117:223.93248081207275:-0.09410063177347183),(299.1099548339844:189.1181230545044:-0.108257956802845),(288.37364196777344:166.31536960601807:-0.1130797490477562),(279.4883346557617:145.5895757675171:-0.11775292456150055)
